"Id","Date","Time","Question","Details","Answer","Notes","Entered By","What type of questions?","What tools were used?","What forms were used?","If Technology Question:","Was the patron referred elsewhere?"
"o12030579","2016-09-27","16:04","","","35","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12028291","2016-09-27","14:51","","","12","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12023273","2016-09-27","12:25","","","11","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12018346","2016-09-27","10:05","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12016422","2016-09-27","09:03","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12009547","2016-09-26","22:04","","","20","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12007708","2016-09-26","20:01","25","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12004946","2016-09-26","18:03","25","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o12001501","2016-09-26","16:06","","","21","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11997782","2016-09-26","14:16","","","14","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11972585","2016-09-25","23:57","","","6","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11971709","2016-09-25","22:04","","","24","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11970582","2016-09-25","20:09","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11969357","2016-09-25","18:06","","","15","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11968218","2016-09-25","16:01","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11967042","2016-09-25","14:02","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11966295","2016-09-25","12:07","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11964588","2016-09-24","20:21","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11963273","2016-09-24","16:09","","","12","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11959836","2016-09-24","12:11","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11959120","2016-09-24","10:11","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11957816","2016-09-23","20:08","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11957216","2016-09-23","18:18","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11955305","2016-09-23","16:05","","7","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11953301","2016-09-23","14:34","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11946361","2016-09-23","09:58","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11944747","2016-09-23","08:21","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11941613","2016-09-23","00:01","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11940497","2016-09-22","22:02","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11939143","2016-09-22","20:11","Can you help me find this book on the shelf?","","23","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11937110","2016-09-22","18:05","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11934418","2016-09-22","16:11","","","23","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11931149","2016-09-22","14:25","","","21","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11926528","2016-09-22","12:05","","","22","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11922608","2016-09-22","10:03","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11918614","2016-09-22","08:20","","","1<br />
","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11915062","2016-09-22","00:16","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11913258","2016-09-21","22:09","","","40","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11911458","2016-09-21","20:05","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11909258","2016-09-21","18:03","","","29","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11906030","2016-09-21","16:01","","","32","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11899275","2016-09-21","12:32","","","14","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11894574","2016-09-21","10:16","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11888075","2016-09-21","00:05","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11887126","2016-09-20","22:08","","","15","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11885567","2016-09-20","20:23","","","15","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11868629","2016-09-20","10:11","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11862224","2016-09-20","00:07","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11861245","2016-09-19","22:10","","","24","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11859560","2016-09-19","20:13","","","27","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11853857","2016-09-19","16:08","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11850106","2016-09-19","14:16","","","17","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11846821","2016-09-19","12:45","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11840564","2016-09-19","10:08","","","7","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11837690","2016-09-19","08:13","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11833191","2016-09-19","00:06","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11832625","2016-09-18","22:32","","","9","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11831833","2016-09-18","21:05","","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11829254","2016-09-18","17:58","","","20","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11828057","2016-09-18","16:06","","","17","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11825682","2016-09-18","12:09","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11824148","2016-09-17","20:02","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11822998","2016-09-17","16:07","","","10","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11821994","2016-09-17","14:09","","","7","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11821698","2016-09-17","13:22","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11819746","2016-09-16","20:08","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11819521","2016-09-16","19:06","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11817845","2016-09-16","16:32","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11814769","2016-09-16","14:13","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11807193","2016-09-16","08:16","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11804919","2016-09-16","00:08","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11803063","2016-09-15","20:10","","","14","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11798976","2016-09-15","16:24","","","10","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11794951","2016-09-15","14:03","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11791209","2016-09-15","12:04","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11787779","2016-09-15","10:07","","","6","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11706602","2016-09-15","00:09","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11705990","2016-09-14","22:27","","","9","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11702176","2016-09-14","18:24","","","11","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11701437","2016-09-14","17:54","Have you seen my lost item?","","Patron lost folder was found in lost and found ","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11698277","2016-09-14","16:14","","","26","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11693617","2016-09-14","14:00","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11690600","2016-09-14","12:26","","","12","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11684347","2016-09-14","09:06","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11679548","2016-09-13","22:10","","","9","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11678052","2016-09-13","20:17","","","11","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11675916","2016-09-13","18:16","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11672561","2016-09-13","16:09","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11668437","2016-09-13","14:04","","","9","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11660944","2016-09-13","10:18","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o11659183","2016-09-13","09:07","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
